PFBCOLO CB Equity;ECOPETL CB Equity;GRUPOSUR CB Equity;BCOLO CB Equity;ISA CB Equity;NUTRESA CB Equity;GEB CB Equity;GRUPOARG CB Equity;PFAVAL CB Equity;PFGRUPSU CB Equity;PFDAVVND CB Equity;CEMARGOS CB Equity;PFGRUPOA CB Equity;EXITO CB Equity;BOGOTA CB Equity;CELSIA CB Equity;CORFICOL CB Equity;PFCEMARG CB Equity;CLH CB Equity;AVAL CB Equity;PFAVH CB Equity;BVC CB Equity;CNEC CB Equity;CONCONC CB Equity;ETB CB Equity
 31.520 ; 2.420 ; 38.300 ; 31.680 ; 13.900 ; 27.100 ; 2.025 ; 20.400 ; 1.260 ; 36.180 ; 31.900 ; 10.640 ; 17.840 ; 17.700 ; 66.000 ; 4.850 ; 25.070 ; 8.910 ; 10.200 ; 1.255 ; 2.895 ; 13.250 ; 9.950 ; 1.010 ; 444 
 31.580 ; 2.385 ; 38.220 ; 31.620 ; 13.720 ; 27.200 ; 2.030 ; 19.900 ; 1.295 ; 36.520 ; 31.400 ; 10.640 ; 17.560 ; 17.600 ; 66.960 ; 4.760 ; 24.718 ; 8.800 ; 10.100 ; 1.295 ; 3.050 ; 13.250 ; 9.990 ; 1.010 ; 443 
 32.060 ; 2.500 ; 38.360 ; 32.140 ; 13.780 ; 27.020 ; 2.025 ; 20.360 ; 1.290 ; 36.200 ; 31.480 ; 10.620 ; 17.900 ; 17.420 ; 66.200 ; 4.735 ; 24.542 ; 8.800 ; 9.990 ; 1.310 ; 3.000 ; 13.200 ; 9.980 ; 1.005 ; 442 
 31.820 ; 2.490 ; 38.800 ; 31.900 ; 13.760 ; 27.080 ; 2.030 ; 20.200 ; 1.290 ; 36.680 ; 31.400 ; 10.620 ; 17.680 ; 17.020 ; 66.200 ; 4.670 ; 24.972 ; 8.700 ; 9.990 ; 1.270 ; 3.000 ; 13.200 ; 9.900 ; 1.000 ; 442 
 32.060 ; 2.485 ; 39.500 ; 32.060 ; 13.720 ; 27.140 ; 2.025 ; 20.520 ; 1.270 ; 37.320 ; 31.460 ; 10.660 ; 17.980 ; 17.240 ; 66.300 ; 4.690 ; 24.464 ; 8.740 ; 10.020 ; 1.275 ; 3.010 ; 13.100 ; 9.730 ; 1.000 ; 451 
 31.840 ; 2.480 ; 39.820 ; 31.840 ; 13.540 ; 27.020 ; 2.040 ; 20.340 ; 1.275 ; 37.180 ; 31.200 ; 10.580 ; 18.100 ; 17.240 ; 66.100 ; 4.595 ; 24.484 ; 8.600 ; 10.160 ; 1.275 ; 2.980 ; 13.100 ; 9.730 ; 992 ; 440 
 32.240 ; 2.485 ; 39.400 ; 32.100 ; 13.300 ; 26.960 ; 2.050 ; 20.400 ; 1.275 ; 37.000 ; 30.620 ; 10.700 ; 17.680 ; 17.200 ; 66.480 ; 4.590 ; 24.620 ; 8.660 ; 10.040 ; 1.290 ; 3.305 ; 13.100 ; 9.800 ; 992 ; 439 
 32.380 ; 2.475 ; 39.660 ; 32.460 ; 13.600 ; 27.180 ; 2.050 ; 20.600 ; 1.300 ; 37.260 ; 30.200 ; 10.680 ; 17.640 ; 17.240 ; 67.000 ; 4.645 ; 24.620 ; 8.650 ; 10.100 ; 1.300 ; 3.290 ; 13.100 ; 9.750 ; 992 ; 446 
 32.660 ; 2.565 ; 39.500 ; 32.400 ; 13.740 ; 27.080 ; 2.045 ; 20.380 ; 1.295 ; 37.480 ; 30.240 ; 10.780 ; 17.400 ; 17.300 ; 66.520 ; 4.650 ; 24.620 ; 8.700 ; 10.060 ; 1.275 ; 3.260 ; 12.900 ; 9.780 ; 992 ; 439 
 32.360 ; 2.625 ; 39.480 ; 32.400 ; 13.800 ; 27.160 ; 2.040 ; 20.340 ; 1.270 ; 37.460 ; 30.160 ; 10.700 ; 17.400 ; 17.120 ; 66.520 ; 4.650 ; 24.699 ; 8.760 ; 10.040 ; 1.270 ; 3.270 ; 12.900 ; 9.850 ; 990 ; 438 
 31.780 ; 2.655 ; 39.500 ; 31.760 ; 13.800 ; 27.180 ; 2.035 ; 20.120 ; 1.270 ; 37.020 ; 29.940 ; 10.420 ; 17.520 ; 17.020 ; 66.660 ; 4.655 ; 24.620 ; 8.640 ; 9.820 ; 1.275 ; 3.340 ; 12.500 ; 9.700 ; 990 ; 438 
 31.400 ; 2.630 ; 39.200 ; 31.500 ; 13.960 ; 27.060 ; 2.030 ; 20.160 ; 1.270 ; 36.840 ; 29.820 ; 10.720 ; 16.940 ; 16.960 ; 66.520 ; 4.600 ; 24.152 ; 8.580 ; 9.500 ; 1.265 ; 3.320 ; 12.550 ; 9.590 ; 989 ; 443 
 30.180 ; 2.510 ; 38.420 ; 30.160 ; 13.700 ; 27.000 ; 2.030 ; 19.320 ; 1.240 ; 35.540 ; 29.700 ; 10.440 ; 16.540 ; 16.780 ; 66.020 ; 4.545 ; 23.683 ; 8.620 ; 9.430 ; 1.255 ; 3.315 ; 12.550 ; 9.480 ; 987 ; 431 
 30.000 ; 2.480 ; 38.320 ; 30.660 ; 13.800 ; 27.100 ; 2.020 ; 18.760 ; 1.230 ; 35.600 ; 30.000 ; 9.800 ; 16.100 ; 16.600 ; 66.020 ; 4.575 ; 22.862 ; 8.110 ; 9.290 ; 1.240 ; 3.275 ; 12.400 ; 9.500 ; 988 ; 428 
 30.240 ; 2.480 ; 38.100 ; 30.540 ; 13.200 ; 26.820 ; 2.015 ; 18.500 ; 1.225 ; 34.540 ; 30.000 ; 9.600 ; 16.320 ; 16.540 ; 66.500 ; 4.500 ; 22.862 ; 8.000 ; 9.400 ; 1.205 ; 3.150 ; 12.250 ; 9.400 ; 990 ; 424 
 30.620 ; 2.510 ; 38.500 ; 31.000 ; 13.400 ; 27.080 ; 2.020 ; 18.940 ; 1.220 ; 35.380 ; 29.760 ; 9.600 ; 16.260 ; 16.780 ; 66.500 ; 4.545 ; 22.745 ; 7.810 ; 9.750 ; 1.215 ; 3.115 ; 12.050 ; 9.590 ; 990 ; 424 
 31.040 ; 2.505 ; 39.000 ; 31.120 ; 13.540 ; 26.900 ; 2.030 ; 19.020 ; 1.215 ; 35.400 ; 29.820 ; 9.780 ; 16.020 ; 16.860 ; 66.680 ; 4.530 ; 22.960 ; 8.000 ; 9.660 ; 1.220 ; 3.065 ; 12.050 ; 9.790 ; 990 ; 421 
 31.300 ; 2.450 ; 38.620 ; 31.920 ; 13.400 ; 26.980 ; 2.030 ; 19.200 ; 1.225 ; 35.040 ; 29.880 ; 9.640 ; 15.940 ; 16.740 ; 67.000 ; 4.525 ; 22.608 ; 8.200 ; 9.470 ; 1.240 ; 3.085 ; 11.900 ; 9.700 ; 988 ; 414 
 31.300 ; 2.475 ; 38.660 ; 32.100 ; 13.320 ; 26.620 ; 2.030 ; 19.000 ; 1.220 ; 35.200 ; 30.200 ; 9.640 ; 15.820 ; 16.720 ; 67.000 ; 4.520 ; 22.745 ; 8.190 ; 9.680 ; 1.235 ; 3.095 ; 11.800 ; 9.740 ; 988 ; 414 
 31.580 ; 2.505 ; 38.500 ; 32.600 ; 13.200 ; 26.860 ; 2.030 ; 19.060 ; 1.215 ; 35.620 ; 30.200 ; 9.710 ; 15.980 ; 16.640 ; 67.200 ; 4.545 ; 22.803 ; 8.300 ; 9.600 ; 1.265 ; 3.150 ; 11.600 ; 9.760 ; 989 ; 419 
 31.300 ; 2.480 ; 38.740 ; 32.600 ; 13.200 ; 26.740 ; 2.030 ; 18.980 ; 1.220 ; 35.620 ; 29.780 ; 9.700 ; 16.000 ; 16.960 ; 67.500 ; 4.545 ; 22.764 ; 8.300 ; 9.660 ; 1.215 ; 3.155 ; 11.550 ; 9.770 ; 988 ; 415 
 30.820 ; 2.505 ; 38.000 ; 32.000 ; 13.020 ; 26.320 ; 2.025 ; 19.000 ; 1.220 ; 35.380 ; 29.880 ; 9.460 ; 15.960 ; 16.880 ; 67.200 ; 4.565 ; 22.471 ; 8.050 ; 9.600 ; 1.230 ; 3.220 ; 11.450 ; 9.720 ; 988 ; 415 
 30.600 ; 2.505 ; 37.800 ; 31.540 ; 12.980 ; 26.380 ; 2.025 ; 18.800 ; 1.225 ; 35.480 ; 30.200 ; 9.470 ; 16.000 ; 16.740 ; 67.480 ; 4.565 ; 22.452 ; 8.250 ; 9.430 ; 1.220 ; 3.195 ; 11.450 ; 9.640 ; 988 ; 420 
 30.560 ; 2.535 ; 37.500 ; 31.660 ; 12.820 ; 26.600 ; 2.020 ; 18.740 ; 1.225 ; 35.460 ; 30.240 ; 9.800 ; 15.920 ; 16.680 ; 68.000 ; 4.580 ; 22.471 ; 8.300 ; 9.400 ; 1.235 ; 3.220 ; 11.400 ; 9.570 ; 980 ; 416 
 31.200 ; 2.590 ; 38.000 ; 32.200 ; 12.840 ; 26.200 ; 2.010 ; 19.000 ; 1.210 ; 35.300 ; 30.220 ; 9.750 ; 16.000 ; 16.520 ; 67.960 ; 4.570 ; 22.471 ; 8.350 ; 9.060 ; 1.225 ; 3.205 ; 11.200 ; 9.650 ; 980 ; 416 
 31.200 ; 2.590 ; 38.000 ; 32.200 ; 12.840 ; 26.200 ; 2.010 ; 19.000 ; 1.210 ; 35.300 ; 30.220 ; 9.750 ; 16.000 ; 16.520 ; 67.960 ; 4.570 ; 22.471 ; 8.350 ; 9.060 ; 1.225 ; 3.205 ; 11.200 ; 9.650 ; 980 ; 416 
 30.900 ; 2.670 ; 37.500 ; 31.660 ; 12.940 ; 26.140 ; 2.010 ; 19.100 ; 1.210 ; 35.160 ; 30.100 ; 9.750 ; 16.020 ; 16.400 ; 67.940 ; 4.525 ; 22.491 ; 8.500 ; 9.000 ; 1.210 ; 3.295 ; 11.150 ; 9.690 ; 980 ; 414 
 30.540 ; 2.750 ; 37.720 ; 31.680 ; 13.000 ; 26.280 ; 2.025 ; 19.340 ; 1.210 ; 35.500 ; 29.980 ; 9.750 ; 16.300 ; 16.480 ; 67.940 ; 4.560 ; 22.862 ; 8.510 ; 9.020 ; 1.210 ; 3.220 ; 11.150 ; 10.100 ; 980 ; 410 
 30.180 ; 2.620 ; 37.540 ; 31.400 ; 13.260 ; 26.000 ; 2.015 ; 19.260 ; 1.210 ; 35.000 ; 29.980 ; 9.530 ; 16.200 ; 16.380 ; 67.700 ; 4.530 ; 23.331 ; 8.460 ; 8.360 ; 1.205 ; 3.250 ; 11.400 ; 9.810 ; 980 ; 400 
 29.380 ; 2.700 ; 37.660 ; 30.400 ; 13.160 ; 25.520 ; 2.010 ; 19.120 ; 1.200 ; 35.100 ; 29.940 ; 9.400 ; 16.120 ; 16.240 ; 67.700 ; 4.440 ; 23.057 ; 8.180 ; 8.520 ; 1.205 ; 3.195 ; 11.300 ; 9.850 ; 960 ; 401 
 30.400 ; 2.775 ; 37.020 ; 30.500 ; 13.080 ; 25.720 ; 2.025 ; 19.360 ; 1.165 ; 34.900 ; 29.940 ; 9.680 ; 16.260 ; 15.820 ; 67.700 ; 4.440 ; 22.881 ; 8.200 ; 8.600 ; 1.205 ; 3.050 ; 11.450 ; 9.800 ; 950 ; 403 
 29.780 ; 2.645 ; 36.580 ; 29.700 ; 13.080 ; 25.700 ; 2.020 ; 19.200 ; 1.155 ; 35.000 ; 30.160 ; 9.520 ; 16.100 ; 16.100 ; 67.700 ; 4.475 ; 23.116 ; 8.300 ; 8.700 ; 1.160 ; 2.980 ; 11.450 ; 9.450 ; 967 ; 400 
 29.280 ; 2.615 ; 37.280 ; 30.220 ; 13.320 ; 25.980 ; 2.030 ; 18.820 ; 1.165 ; 35.600 ; 30.120 ; 9.690 ; 16.400 ; 16.480 ; 67.920 ; 4.515 ; 23.253 ; 8.430 ; 8.900 ; 1.160 ; 2.990 ; 11.350 ; 9.240 ; 967 ; 400 
 29.280 ; 2.615 ; 37.280 ; 30.220 ; 13.320 ; 25.980 ; 2.030 ; 18.820 ; 1.165 ; 35.600 ; 30.120 ; 9.690 ; 16.400 ; 16.480 ; 67.920 ; 4.515 ; 23.253 ; 8.430 ; 8.900 ; 1.160 ; 2.990 ; 11.350 ; 9.240 ; 967 ; 400 
 29.280 ; 2.615 ; 37.280 ; 30.220 ; 13.320 ; 25.980 ; 2.030 ; 18.820 ; 1.165 ; 35.600 ; 30.120 ; 9.690 ; 16.400 ; 16.480 ; 67.920 ; 4.515 ; 23.253 ; 8.430 ; 8.900 ; 1.160 ; 2.990 ; 11.350 ; 9.240 ; 967 ; 400 
 30.160 ; 2.690 ; 37.640 ; 30.780 ; 13.420 ; 25.920 ; 2.020 ; 19.360 ; 1.165 ; 35.780 ; 30.280 ; 9.700 ; 16.400 ; 15.900 ; 67.940 ; 4.535 ; 23.155 ; 8.480 ; 9.100 ; 1.170 ; 2.880 ; 11.450 ; 8.810 ; 967 ; 395 
 31.300 ; 2.730 ; 38.500 ; 31.800 ; 13.660 ; 25.920 ; 2.020 ; 19.380 ; 1.175 ; 35.820 ; 30.900 ; 9.790 ; 16.620 ; 15.880 ; 68.000 ; 4.570 ; 23.253 ; 8.490 ; 9.090 ; 1.170 ; 2.995 ; 11.450 ; 8.970 ; 967 ; 388 
 31.900 ; 2.740 ; 37.820 ; 32.240 ; 13.560 ; 25.840 ; 2.020 ; 19.260 ; 1.190 ; 35.680 ; 31.180 ; 9.780 ; 16.600 ; 15.880 ; 69.760 ; 4.670 ; 23.331 ; 8.470 ; 9.090 ; 1.195 ; 2.960 ; 11.450 ; 8.940 ; 948 ; 394 
 32.600 ; 2.740 ; 38.040 ; 32.960 ; 13.880 ; 26.240 ; 2.020 ; 19.360 ; 1.215 ; 36.360 ; 31.360 ; 9.700 ; 16.980 ; 16.040 ; 69.500 ; 4.690 ; 23.800 ; 8.470 ; 9.250 ; 1.215 ; 2.995 ; 11.550 ; 9.200 ; 950 ; 391 
 32.900 ; 2.730 ; 38.000 ; 33.080 ; 13.980 ; 26.280 ; 2.025 ; 19.800 ; 1.230 ; 37.000 ; 31.400 ; 9.700 ; 17.060 ; 16.000 ; 68.500 ; 4.690 ; 23.780 ; 8.500 ; 9.280 ; 1.220 ; 2.985 ; 11.500 ; 9.150 ; 950 ; 392 
 33.100 ; 2.745 ; 38.000 ; 33.460 ; 14.320 ; 26.740 ; 2.025 ; 20.200 ; 1.210 ; 36.680 ; 31.560 ; 9.670 ; 17.420 ; 16.020 ; 69.040 ; 4.700 ; 23.917 ; 8.500 ; 9.600 ; 1.215 ; 3.005 ; 11.950 ; 9.300 ; 979 ; 404 
 34.120 ; 2.790 ; 37.980 ; 34.100 ; 14.420 ; 26.660 ; 2.030 ; 20.240 ; 1.230 ; 36.700 ; 32.180 ; 9.760 ; 17.400 ; 15.980 ; 69.400 ; 4.695 ; 23.839 ; 8.640 ; 9.700 ; 1.240 ; 3.005 ; 11.450 ; 9.390 ; 985 ; 401 
 34.300 ; 2.980 ; 38.000 ; 33.800 ; 14.120 ; 26.900 ; 2.040 ; 19.840 ; 1.230 ; 36.620 ; 33.000 ; 9.740 ; 17.400 ; 15.960 ; 69.440 ; 4.685 ; 23.917 ; 8.620 ; 9.500 ; 1.245 ; 2.995 ; 11.300 ; 9.550 ; 990 ; 392 
 34.000 ; 2.955 ; 38.000 ; 34.100 ; 14.120 ; 26.480 ; 2.035 ; 19.820 ; 1.230 ; 36.680 ; 33.300 ; 9.740 ; 17.400 ; 15.880 ; 69.080 ; 4.680 ; 23.839 ; 8.660 ; 9.630 ; 1.230 ; 3.030 ; 11.350 ; 9.410 ; 990 ; 399 
 33.520 ; 2.835 ; 38.000 ; 33.720 ; 13.860 ; 26.580 ; 2.035 ; 19.600 ; 1.240 ; 36.300 ; 33.000 ; 9.670 ; 17.160 ; 15.940 ; 69.300 ; 4.605 ; 23.917 ; 8.510 ; 9.530 ; 1.250 ; 3.090 ; 11.400 ; 9.570 ; 988 ; 400 
 33.400 ; 2.760 ; 38.000 ; 33.560 ; 13.980 ; 26.640 ; 2.040 ; 19.520 ; 1.225 ; 36.320 ; 32.220 ; 9.690 ; 17.040 ; 16.000 ; 69.300 ; 4.600 ; 23.741 ; 8.490 ; 9.500 ; 1.250 ; 3.070 ; 11.450 ; 9.640 ; 988 ; 400 
 34.080 ; 2.870 ; 38.100 ; 34.500 ; 14.380 ; 26.420 ; 2.040 ; 19.740 ; 1.230 ; 36.500 ; 33.000 ; 9.780 ; 17.080 ; 16.400 ; 69.200 ; 4.620 ; 23.839 ; 8.500 ; 9.500 ; 1.245 ; 3.065 ; 11.300 ; 9.690 ; 976 ; 400 
 33.940 ; 2.935 ; 38.340 ; 34.700 ; 14.700 ; 26.560 ; 2.040 ; 19.840 ; 1.240 ; 36.640 ; 33.200 ; 9.850 ; 17.080 ; 16.700 ; 68.600 ; 4.615 ; 23.839 ; 8.400 ; 9.390 ; 1.240 ; 3.115 ; 11.350 ; 9.570 ; 975 ; 398 
 34.300 ; 3.030 ; 38.360 ; 34.900 ; 14.840 ; 26.840 ; 2.040 ; 19.900 ; 1.245 ; 36.620 ; 33.280 ; 9.840 ; 16.800 ; 16.600 ; 69.400 ; 4.615 ; 23.448 ; 8.400 ; 9.150 ; 1.245 ; 3.050 ; 11.250 ; 9.350 ; 977 ; 397 
 33.760 ; 3.030 ; 38.400 ; 34.200 ; 14.880 ; 26.520 ; 2.040 ; 19.800 ; 1.245 ; 36.620 ; 32.800 ; 9.700 ; 16.320 ; 16.620 ; 68.500 ; 4.600 ; 23.155 ; 8.300 ; 9.240 ; 1.245 ; 3.000 ; 11.300 ; 9.250 ; 952 ; 393 
 34.400 ; 3.085 ; 38.680 ; 34.280 ; 15.100 ; 26.500 ; 2.050 ; 20.020 ; 1.250 ; 36.560 ; 33.000 ; 9.980 ; 16.300 ; 16.800 ; 69.300 ; 4.585 ; 23.448 ; 8.310 ; 9.130 ; 1.245 ; 3.000 ; 11.250 ; 9.340 ; 952 ; 400 
 33.400 ; 3.060 ; 38.720 ; 33.880 ; 14.500 ; 26.820 ; 2.060 ; 20.360 ; 1.240 ; 36.120 ; 32.700 ; 9.970 ; 16.300 ; 16.600 ; 69.400 ; 4.580 ; 23.350 ; 8.300 ; 8.900 ; 1.240 ; 2.935 ; 11.250 ; 9.490 ; 942 ; 413 
 33.060 ; 3.045 ; 38.680 ; 33.160 ; 14.900 ; 26.840 ; 2.060 ; 19.940 ; 1.240 ; 36.480 ; 32.980 ; 9.970 ; 16.440 ; 16.440 ; 69.400 ; 4.600 ; 23.546 ; 8.280 ; 8.680 ; 1.240 ; 2.905 ; 11.250 ; 9.490 ; 945 ; 412 
 33.160 ; 3.010 ; 38.760 ; 33.500 ; 14.640 ; 26.760 ; 2.055 ; 19.880 ; 1.235 ; 36.860 ; 32.700 ; 9.840 ; 16.560 ; 16.440 ; 69.400 ; 4.580 ; 23.450 ; 8.280 ; 8.640 ; 1.225 ; 2.880 ; 11.250 ; 9.490 ; 945 ; 407 
 33.700 ; 3.070 ; 38.980 ; 34.000 ; 14.400 ; 26.820 ; 2.060 ; 20.120 ; 1.245 ; 36.460 ; 33.280 ; 9.820 ; 16.500 ; 16.780 ; 69.400 ; 4.635 ; 23.789 ; 8.250 ; 8.850 ; 1.245 ; 2.920 ; 11.250 ; 9.350 ; 965 ; 415 
 33.300 ; 3.100 ; 38.980 ; 33.200 ; 14.480 ; 27.200 ; 2.060 ; 20.000 ; 1.235 ; 36.500 ; 33.760 ; 9.930 ; 16.600 ; 16.960 ; 69.500 ; 4.630 ; 24.109 ; 8.250 ; 8.660 ; 1.245 ; 2.920 ; 11.250 ; 9.170 ; 960 ; 413 
 33.300 ; 3.100 ; 38.980 ; 33.200 ; 14.480 ; 27.200 ; 2.060 ; 20.000 ; 1.235 ; 36.500 ; 33.760 ; 9.930 ; 16.600 ; 16.960 ; 69.500 ; 4.630 ; 24.109 ; 8.250 ; 8.660 ; 1.245 ; 2.920 ; 11.250 ; 9.170 ; 960 ; 413 
 33.460 ; 3.105 ; 38.340 ; 33.700 ; 14.320 ; 27.000 ; 2.060 ; 19.960 ; 1.240 ; 36.300 ; 33.820 ; 9.810 ; 16.820 ; 16.940 ; 70.000 ; 4.650 ; 23.929 ; 8.330 ; 8.730 ; 1.240 ; 2.900 ; 11.260 ; 9.450 ; 960 ; 413 
 34.000 ; 3.095 ; 37.820 ; 33.520 ; 13.980 ; 27.000 ; 2.050 ; 18.740 ; 1.220 ; 36.300 ; 33.800 ; 9.560 ; 16.600 ; 16.800 ; 70.000 ; 4.600 ; 23.770 ; 8.280 ; 8.620 ; 1.225 ; 2.860 ; 11.260 ; 9.490 ; 968 ; 411 
 33.520 ; 3.095 ; 37.800 ; 33.560 ; 13.800 ; 27.100 ; 2.060 ; 19.300 ; 1.220 ; 35.500 ; 33.500 ; 9.460 ; 16.200 ; 16.280 ; 70.000 ; 4.580 ; 23.750 ; 8.260 ; 8.860 ; 1.235 ; 2.825 ; 11.260 ; 9.400 ; 968 ; 411 
 33.860 ; 3.030 ; 37.900 ; 33.660 ; 13.900 ; 26.780 ; 2.060 ; 19.460 ; 1.215 ; 36.000 ; 33.200 ; 9.560 ; 16.400 ; 16.460 ; 68.740 ; 4.500 ; 23.370 ; 8.280 ; 8.750 ; 1.215 ; 2.840 ; 11.260 ; 9.450 ; 949 ; 402 
 34.320 ; 3.085 ; 37.600 ; 34.120 ; 13.760 ; 26.800 ; 2.055 ; 18.940 ; 1.215 ; 35.220 ; 33.200 ; 9.390 ; 16.620 ; 16.400 ; 68.740 ; 4.500 ; 23.350 ; 8.240 ; 8.820 ; 1.210 ; 2.810 ; 11.200 ; 9.420 ; 949 ; 402 
 34.220 ; 3.160 ; 37.940 ; 34.160 ; 13.820 ; 26.800 ; 2.055 ; 19.020 ; 1.225 ; 35.700 ; 33.300 ; 9.480 ; 16.800 ; 16.580 ; 69.980 ; 4.585 ; 23.330 ; 8.250 ; 8.810 ; 1.230 ; 2.810 ; 11.260 ; 9.440 ; 948 ; 400 
 33.820 ; 3.100 ; 37.760 ; 34.300 ; 14.080 ; 26.740 ; 2.060 ; 19.280 ; 1.215 ; 35.900 ; 33.020 ; 9.470 ; 16.820 ; 16.680 ; 69.960 ; 4.625 ; 22.971 ; 8.200 ; 8.800 ; 1.220 ; 2.830 ; 11.160 ; 9.320 ; 910 ; 392 
 33.620 ; 3.135 ; 37.700 ; 33.860 ; 13.960 ; 26.620 ; 2.055 ; 19.300 ; 1.205 ; 35.660 ; 32.500 ; 9.480 ; 16.940 ; 16.720 ; 69.500 ; 4.620 ; 23.211 ; 8.200 ; 8.800 ; 1.205 ; 2.870 ; 11.160 ; 9.310 ; 909 ; 394 
 33.620 ; 3.135 ; 37.700 ; 33.860 ; 13.960 ; 26.620 ; 2.055 ; 19.300 ; 1.205 ; 35.660 ; 32.500 ; 9.480 ; 16.940 ; 16.720 ; 69.500 ; 4.620 ; 23.211 ; 8.200 ; 8.800 ; 1.205 ; 2.870 ; 11.160 ; 9.310 ; 909 ; 394 
 34.360 ; 3.290 ; 38.000 ; 34.000 ; 14.460 ; 26.560 ; 2.065 ; 19.300 ; 1.220 ; 35.800 ; 32.700 ; 9.510 ; 16.860 ; 16.500 ; 69.900 ; 4.610 ; 23.191 ; 8.100 ; 8.730 ; 1.190 ; 2.820 ; 11.160 ; 9.320 ; 899 ; 391 
 33.500 ; 3.205 ; 37.780 ; 33.440 ; 14.080 ; 26.480 ; 2.060 ; 19.000 ; 1.215 ; 35.000 ; 32.460 ; 9.500 ; 16.600 ; 15.820 ; 69.880 ; 4.580 ; 23.151 ; 8.080 ; 8.480 ; 1.190 ; 2.825 ; 11.200 ; 9.300 ; 869 ; 385 
 33.000 ; 3.170 ; 37.040 ; 32.720 ; 13.800 ; 26.180 ; 2.060 ; 18.840 ; 1.200 ; 34.400 ; 32.360 ; 9.030 ; 16.220 ; 15.800 ; 69.900 ; 4.590 ; 23.031 ; 7.820 ; 8.240 ; 1.200 ; 2.855 ; 11.240 ; 9.460 ; 823 ; 385 
 32.800 ; 3.150 ; 37.200 ; 32.500 ; 13.860 ; 26.060 ; 2.060 ; 18.700 ; 1.215 ; 34.500 ; 32.220 ; 8.700 ; 16.380 ; 15.540 ; 69.500 ; 4.525 ; 23.211 ; 7.700 ; 8.560 ; 1.195 ; 2.815 ; 11.000 ; 9.420 ; 790 ; 385 
 32.620 ; 3.125 ; 36.700 ; 32.440 ; 13.900 ; 26.020 ; 2.055 ; 18.660 ; 1.200 ; 34.520 ; 32.160 ; 8.880 ; 16.420 ; 15.680 ; 69.700 ; 4.570 ; 23.730 ; 7.700 ; 8.260 ; 1.190 ; 2.805 ; 11.060 ; 9.390 ; 790 ; 392 
 32.920 ; 3.110 ; 37.040 ; 32.500 ; 14.040 ; 25.860 ; 2.050 ; 18.760 ; 1.220 ; 35.400 ; 33.000 ; 8.910 ; 16.640 ; 15.900 ; 69.700 ; 4.515 ; 23.849 ; 7.700 ; 8.200 ; 1.235 ; 2.775 ; 10.900 ; 9.440 ; 790 ; 390 
 32.660 ; 3.025 ; 37.060 ; 32.600 ; 14.260 ; 25.860 ; 2.050 ; 18.800 ; 1.225 ; 35.700 ; 33.100 ; 9.200 ; 16.820 ; 16.020 ; 69.700 ; 4.575 ; 23.829 ; 7.940 ; 8.120 ; 1.205 ; 2.750 ; 10.840 ; 9.330 ; 790 ; 384 
 32.420 ; 3.075 ; 37.000 ; 32.320 ; 14.140 ; 25.980 ; 2.050 ; 19.000 ; 1.220 ; 35.880 ; 33.500 ; 9.380 ; 16.940 ; 16.120 ; 69.700 ; 4.600 ; 24.169 ; 7.910 ; 8.280 ; 1.220 ; 2.750 ; 10.840 ; 9.420 ; 799 ; 387 
 33.200 ; 2.955 ; 37.020 ; 33.480 ; 14.100 ; 25.780 ; 2.040 ; 19.000 ; 1.235 ; 35.900 ; 33.760 ; 9.250 ; 16.920 ; 16.000 ; 69.700 ; 4.535 ; 24.268 ; 7.880 ; 8.300 ; 1.235 ; 2.795 ; 10.740 ; 9.440 ; 818 ; 381 
 33.680 ; 2.900 ; 36.660 ; 33.600 ; 13.980 ; 25.940 ; 2.050 ; 19.300 ; 1.230 ; 35.120 ; 34.140 ; 9.200 ; 16.920 ; 16.020 ; 69.700 ; 4.550 ; 24.528 ; 7.750 ; 8.300 ; 1.200 ; 2.810 ; 10.740 ; 9.440 ; 834 ; 380 
 33.680 ; 3.030 ; 36.800 ; 33.620 ; 14.060 ; 26.000 ; 2.060 ; 19.440 ; 1.225 ; 35.500 ; 34.560 ; 9.160 ; 17.000 ; 16.220 ; 69.980 ; 4.585 ; 24.747 ; 7.900 ; 8.300 ; 1.220 ; 2.775 ; 10.900 ; 9.500 ; 834 ; 382 
 33.400 ; 3.120 ; 37.180 ; 33.080 ; 14.000 ; 26.060 ; 2.080 ; 19.440 ; 1.235 ; 35.400 ; 34.800 ; 9.100 ; 17.000 ; 16.380 ; 69.380 ; 4.620 ; 25.386 ; 8.010 ; 8.320 ; 1.225 ; 2.770 ; 11.040 ; 9.500 ; 790 ; 382 
 33.500 ; 3.090 ; 37.120 ; 33.120 ; 14.160 ; 25.820 ; 2.070 ; 19.420 ; 1.245 ; 35.300 ; 34.460 ; 9.200 ; 17.000 ; 16.500 ; 69.980 ; 4.600 ; 25.087 ; 8.100 ; 8.900 ; 1.240 ; 2.785 ; 11.000 ; 9.380 ; 789 ; 400 
 33.900 ; 3.110 ; 37.580 ; 33.720 ; 14.400 ; 26.500 ; 2.075 ; 19.600 ; 1.250 ; 35.760 ; 34.740 ; 9.600 ; 17.180 ; 16.600 ; 70.000 ; 4.630 ; 25.466 ; 8.160 ; 8.920 ; 1.240 ; 2.745 ; 11.100 ; 9.390 ; 790 ; 395 
